seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_280917	1811	No terminal repeats	4	11	0.9857	0.0020	2	3.3178	T_virB3	NA
k121_2239852	1165	No terminal repeats	2	11	0.9856	0.0020	2	2.1659	T_virB6;T_virB8	NA
k121_1777391	1754	No terminal repeats	3	11	0.9852	0.0020	1	1.6611	NA	NA
k121_956800	1990	No terminal repeats	2	11	0.9851	0.0021	1	1.5314	NA	NA
k121_824951	1332	No terminal repeats	3	11	0.9847	0.0021	1	1.5453	NA	NA
k121_1070483	1047	No terminal repeats	2	11	0.9845	0.0021	1	1.7183	NA	NA
k121_792401	1485	No terminal repeats	4	11	0.9838	0.0021	1	1.9834	NA	NA
k121_632335	1121	No terminal repeats	3	11	0.9834	0.0022	2	2.4073	G_tfc23;G_tfc24	NA
k121_509004	1916	No terminal repeats	3	11	0.9833	0.0022	1	1.5023	NA	NA
k121_880434	1091	No terminal repeats	2	11	0.9832	0.0022	2	2.5412	F_traK;F_traB	NA
k121_2048817	1740	No terminal repeats	2	11	0.9831	0.0022	2	2.4284	F_traF;F_traH	NA
k121_1329560	2205	No terminal repeats	2	11	0.9831	0.0023	1	1.7183	NA	NA
k121_125323	1253	No terminal repeats	4	11	0.9830	0.0023	2	2.2801	T_virB2;T_virB3	NA
k121_227096	1097	No terminal repeats	2	11	0.9830	0.0023	1	1.7134	NA	NA
k121_74491	1112	No terminal repeats	3	11	0.9829	0.0023	2	2.6554	G_tfc8;G_tfc7	NA
k121_2329988	2052	No terminal repeats	3	11	0.9824	0.0024	2	1.9957	T_virB8;T_virB9	NA
k121_1654386	1387	No terminal repeats	3	11	0.9819	0.0024	1	1.7894	NA	NA
k121_941691	1013	No terminal repeats	1	11	0.9818	0.0024	1	1.6903	NA	NA
k121_2473012	1559	No terminal repeats	2	11	0.9817	0.0024	2	2.4284	F_traH;F_traF	NA
k121_362101	1041	No terminal repeats	2	11	0.9817	0.0025	1	1.5996	T_virB3	NA
k121_77042	2311	No terminal repeats	5	11	0.9811	0.0025	2	3.3178	T_virB3;T_virB2	NA
k121_2391588	3635	No terminal repeats	5	11	0.9809	0.0025	4	4.1468	G_tfc3;T_virB1;G_tfc5;t4cp1	NA
k121_366593	1007	No terminal repeats	2	11	0.9806	0.0026	2	2.3538	T_virB6;T_virB5	NA
k121_273486	1712	No terminal repeats	2	11	0.9806	0.0026	2	2.4668	F_traG;F_traH	NA
k121_994597	1745	No terminal repeats	3	11	0.9803	0.0026	3	3.3967	T_virB6;T_virB8;T_virB9	NA
k121_1575235	1111	No terminal repeats	3	11	0.9801	0.0026	2	2.0420	T_virB1;G_tfc3	NA
k121_2317224	3801	No terminal repeats	7	11	0.9798	0.0027	3	4.1980	F_traE;F_traL;T_virB1	NA
k121_104747	1322	No terminal repeats	2	11	0.9798	0.0027	2	3.0871	MOBP1	NA
k121_765181	1594	No terminal repeats	3	11	0.9795	0.0027	1	2.1838	NA	NA
k121_1143959	2707	No terminal repeats	4	11	0.9794	0.0028	4	4.9557	F_traW;virb4	NA
k121_2475893	2878	No terminal repeats	3	11	0.9794	0.0028	3	3.2160	T_virB10;T_virB9;T_virB8	NA
k121_1254278	3836	No terminal repeats	3	11	0.9780	0.0028	1	2.1178	NA	NA
k121_223297	1564	No terminal repeats	2	11	0.9780	0.0029	1	2.2747	G_tfc22;G_tfc23	NA
k121_1986535	1200	No terminal repeats	2	11	0.9777	0.0029	1	2.2747	G_tfc22;G_tfc23	NA
k121_61264	2337	No terminal repeats	3	11	0.9777	0.0029	2	2.8922	MOBP1	NA
k121_33576	1842	No terminal repeats	2	11	0.9768	0.0030	2	1.9681	T_virB9;T_virB10	NA
k121_1450218	1500	No terminal repeats	2	11	0.9766	0.0030	1	1.6611	NA	NA
k121_2014990	1046	No terminal repeats	2	11	0.9759	0.0030	2	2.4073	G_tfc24;G_tfc23	NA
k121_2394319	1281	No terminal repeats	3	11	0.9758	0.0031	1	2.9354	F_traF	NA
k121_2056014	1445	No terminal repeats	1	11	0.9758	0.0031	1	1.6920	MOBQ	NA
k121_439785	1443	No terminal repeats	2	11	0.9751	0.0031	2	2.0120	T_virB10;T_virB9	NA
k121_406080	1859	No terminal repeats	5	11	0.9750	0.0032	1	2.2753	NA	NA
k121_1792286	1419	No terminal repeats	2	11	0.9745	0.0032	2	2.1819	virb4;G_tfc15	NA
k121_2267421	1193	No terminal repeats	2	11	0.9731	0.0032	2	1.9957	T_virB9;T_virB8	NA
k121_1716857	1036	No terminal repeats	4	11	0.9727	0.0033	2	2.3724	G_tfc11;G_tfc10	NA
k121_2381954	2287	No terminal repeats	3	11	0.9719	0.0033	1	3.2095	B_traO	NA
k121_946866	1218	No terminal repeats	2	11	0.9713	0.0034	1	1.5314	NA	NA
k121_2575432	1056	No terminal repeats	2	11	0.9711	0.0034	1	1.7183	NA	NA
k121_2465744	2004	No terminal repeats	3	11	0.9708	0.0034	2	2.4653	F_traU;F_traW	NA
k121_2260521	1457	No terminal repeats	3	11	0.9706	0.0035	2	2.6480	T_virB5;T_virB6	NA
k121_171316	1034	No terminal repeats	1	11	0.9704	0.0035	1	1.5023	NA	NA
k121_2089570	1157	No terminal repeats	2	11	0.9700	0.0036	2	2.1819	G_tfc15;virb4	NA
k121_803720	2238	No terminal repeats	3	11	0.9692	0.0036	2	3.2408	G_tfc14;G_tfc15;virb4	NA
k121_100977	1819	No terminal repeats	5	11	0.9692	0.0037	2	2.8311	F_traW	NA
k121_1576542	1827	No terminal repeats	2	11	0.9689	0.0037	2	2.3779	t4cp1;MOBH	NA
k121_2229203	1516	No terminal repeats	4	11	0.9688	0.0037	1	1.7183	NA	NA
k121_1667805	1067	No terminal repeats	2	11	0.9680	0.0038	2	2.4653	F_traW;F_traU	NA
k121_1624475	1582	No terminal repeats	3	11	0.9679	0.0038	2	2.4476	MOBH	NA
k121_2574712	1397	No terminal repeats	4	11	0.9672	0.0039	2	3.7410	F_traL;F_traE	NA
k121_923469	1254	No terminal repeats	2	11	0.9666	0.0039	1	1.6808	MOBQ	NA
k121_671274	1883	No terminal repeats	2	11	0.9664	0.0040	2	2.3779	t4cp1;MOBH	NA
k121_871884	1475	No terminal repeats	2	11	0.9651	0.0040	1	1.7134	NA	NA
k121_223121	1461	No terminal repeats	3	11	0.9648	0.0041	2	2.4619	F_traF	NA
k121_1301621	2446	No terminal repeats	3	11	0.9645	0.0041	2	3.3588	T_virB8;T_virB9	NA
k121_222609	1542	No terminal repeats	2	11	0.9641	0.0042	1	1.5023	NA	NA
k121_963345	1223	No terminal repeats	3	11	0.9636	0.0042	2	2.4073	G_tfc23;G_tfc24	NA
k121_2071379	1417	No terminal repeats	2	11	0.9630	0.0043	2	2.6995	T_virB5;T_virB6	NA
k121_2604212	3380	No terminal repeats	4	11	0.9625	0.0043	2	2.4284	F_traH;F_traF	NA
k121_745326	1080	No terminal repeats	2	11	0.9617	0.0044	2	2.1819	virb4;G_tfc15	NA
k121_223033	1194	No terminal repeats	3	11	0.9615	0.0044	1	1.6340	NA	NA
k121_736934	1283	No terminal repeats	2	11	0.9613	0.0045	2	2.2372	G_tfc7;t4cp1	NA
k121_603347	1586	No terminal repeats	2	11	0.9607	0.0045	2	2.1791	virb4;T_virB5	NA
k121_1091795	2201	No terminal repeats	3	11	0.9599	0.0046	2	3.2408	virb4;G_tfc15;G_tfc14	NA
k121_1478253	2327	No terminal repeats	3	11	0.9592	0.0047	2	2.3303	F_traW;F_traU	NA
k121_1507525	2519	No terminal repeats	4	11	0.9592	0.0047	3	4.3144	G_tfc11;G_tfc12;G_tfc13;G_tfc14	NA
k121_2055408	1210	No terminal repeats	1	11	0.9587	0.0048	1	1.7058	MOBP1	NA
k121_856599	6574	No terminal repeats	10	11	0.9582	0.0048	2	1.7025	MOBP1	NA
k121_1289203	1172	No terminal repeats	2	11	0.9581	0.0049	1	1.5314	NA	NA
k121_1045676	1469	No terminal repeats	3	11	0.9564	0.0049	3	3.0798	G_tfc5;T_virB1;G_tfc3	NA
k121_304450	1416	No terminal repeats	2	11	0.9561	0.0050	2	2.4284	F_traF;F_traH	NA
k121_910981	2012	No terminal repeats	3	11	0.9550	0.0051	2	2.4284	F_traH;F_traF	NA
k121_1571990	1020	No terminal repeats	3	11	0.9548	0.0051	2	2.5944	F_traE;F_traL	NA
k121_71991	1908	No terminal repeats	3	11	0.9542	0.0052	1	2.3716	NA	NA
k121_154551	4095	No terminal repeats	7	11	0.9536	0.0053	4	5.3623	G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc8	NA
k121_2225781	1128	No terminal repeats	2	11	0.9530	0.0053	2	2.3303	F_traW;F_traU	NA
k121_723337	2313	No terminal repeats	3	11	0.9529	0.0054	2	2.5412	F_traB;F_traK	NA
k121_634770	1752	No terminal repeats	3	11	0.9529	0.0054	1	1.5314	NA	NA
k121_157709	3745	No terminal repeats	5	11	0.9527	0.0055	3	3.6934	F_traF;F_traH;F_traG	NA
k121_821201	1403	No terminal repeats	3	11	0.9523	0.0056	1	2.2753	NA	NA
k121_485169	1378	No terminal repeats	2	11	0.9518	0.0056	1	2.2747	G_tfc22;G_tfc23	NA
k121_1512569	2415	No terminal repeats	3	11	0.9513	0.0057	1	3.2264	NA	NA
k121_721866	1697	No terminal repeats	4	11	0.9510	0.0058	1	2.6854	NA	NA
k121_1024545	1151	No terminal repeats	3	11	0.9508	0.0058	1	1.6999	T_virB2	NA
k121_1885931	1534	No terminal repeats	2	11	0.9505	0.0059	1	1.5023	NA	NA
k121_1053244	1807	No terminal repeats	5	11	0.9503	0.0060	3	3.9624	F_traL;F_traE	NA
k121_2309917	1276	No terminal repeats	3	11	0.9498	0.0060	1	1.7071	NA	NA
k121_123135	2625	No terminal repeats	3	11	0.9498	0.0061	1	2.2881	I_traI	NA
k121_216581	1220	No terminal repeats	3	11	0.9494	0.0062	2	2.3954	virb4;F_traV	NA
k121_488532	1218	No terminal repeats	3	11	0.9490	0.0062	1	2.2753	NA	NA
k121_890881	1784	No terminal repeats	2	11	0.9490	0.0063	2	2.1659	T_virB8;T_virB6	NA
k121_2029701	2012	No terminal repeats	4	11	0.9488	0.0064	2	3.0804	F_traB;F_traV	NA
k121_693268	3111	No terminal repeats	3	11	0.9486	0.0064	1	2.5562	NA	NA
k121_2463489	2867	No terminal repeats	4	11	0.9479	0.0065	1	2.7245	MOBH	NA
k121_567826	2512	No terminal repeats	4	11	0.9477	0.0066	1	3.9956	NA	NA
k121_247078	8797	No terminal repeats	10	11	0.9470	0.0066	1	2.8249	NA	NA
k121_1398128	1274	No terminal repeats	2	11	0.9464	0.0067	1	1.6837	MOBC	NA
k121_2535659	1165	No terminal repeats	2	11	0.9447	0.0068	1	1.5023	NA	NA
k121_2361820	1534	No terminal repeats	2	11	0.9445	0.0069	2	2.3303	F_traU;F_traW	NA
k121_2498857	1180	No terminal repeats	2	11	0.9440	0.0069	1	1.7133	NA	NA
k121_2027094	1361	No terminal repeats	3	11	0.9436	0.0070	1	1.7183	NA	NA
k121_182937	1832	No terminal repeats	4	11	0.9425	0.0071	4	4.4746	G_tfc13;G_tfc12;G_tfc11;G_tfc10	NA
k121_218651	2114	No terminal repeats	2	11	0.9418	0.0072	1	1.5023	NA	NA
k121_924781	1087	No terminal repeats	2	11	0.9405	0.0072	1	1.7166	NA	NA
k121_494263	1074	No terminal repeats	3	11	0.9401	0.0073	1	1.6805	NA	NA
k121_890899	2932	No terminal repeats	6	11	0.9399	0.0074	4	5.5335	G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10	NA
k121_686213	1310	No terminal repeats	3	11	0.9388	0.0075	2	1.9556	G_tfc5;T_virB1	NA
k121_2453345	3919	No terminal repeats	7	11	0.9365	0.0075	2	2.8950	T_virB3	NA
k121_1421134	1819	No terminal repeats	4	11	0.9360	0.0076	1	2.3037	NA	NA
k121_732320	2213	No terminal repeats	3	11	0.9355	0.0077	1	1.5314	NA	NA
k121_1359610	2781	No terminal repeats	5	11	0.9352	0.0078	1	3.7802	T_virB9	NA
k121_1797581	2455	No terminal repeats	3	11	0.9336	0.0079	2	1.9957	T_virB8;T_virB9	NA
k121_1002896	1123	No terminal repeats	3	11	0.9311	0.0080	1	2.0838	NA	NA
k121_1818011	1690	No terminal repeats	3	11	0.9309	0.0081	1	1.5023	NA	NA
k121_1893095	1436	No terminal repeats	2	11	0.9309	0.0081	2	1.9515	T_virB10;T_virB9	NA
k121_591874	1698	No terminal repeats	2	11	0.9300	0.0082	2	2.4284	F_traH;F_traF	NA
k121_513255	3268	No terminal repeats	5	11	0.9296	0.0083	2	2.3284	I_traK	NA
k121_2353907	1343	No terminal repeats	3	11	0.9296	0.0084	2	2.1023	G_tfc12;G_tfc13	NA
k121_431188	1024	No terminal repeats	2	11	0.9289	0.0085	2	2.1829	T_virB9;T_virB8	NA
k121_486033	4456	No terminal repeats	6	11	0.9281	0.0086	1	1.9938	NA	NA
k121_1436922	1089	No terminal repeats	2	11	0.9277	0.0087	1	1.7183	NA	NA
k121_689429	1311	No terminal repeats	1	11	0.9251	0.0088	1	1.6000	NA	NA
k121_295132	1305	No terminal repeats	4	11	0.9229	0.0089	1	1.7044	F_traL	NA
k121_2054296	1074	No terminal repeats	2	11	0.9183	0.0090	2	2.1791	T_virB5;virb4	NA
k121_835694	1150	No terminal repeats	3	11	0.9170	0.0091	1	2.2753	NA	NA
k121_470449	1559	No terminal repeats	2	11	0.9149	0.0092	1	1.7058	MOBP1	NA
k121_2285754	1860	No terminal repeats	3	11	0.9142	0.0093	2	2.2372	G_tfc7;t4cp1	NA
k121_597900	1122	No terminal repeats	3	11	0.9103	0.0094	1	1.5465	T_virB5	NA
k121_2094443	1001	No terminal repeats	2	11	0.9074	0.0095	2	2.3303	F_traW;F_traU	NA
k121_690862	2827	No terminal repeats	3	11	0.9067	0.0097	1	1.5023	NA	NA
k121_2478994	1075	No terminal repeats	3	11	0.9008	0.0098	1	2.2753	NA	NA
k121_2007035	2816	No terminal repeats	3	11	0.8982	0.0099	1	2.5517	NA	NA
k121_386628	2600	No terminal repeats	2	11	0.8880	0.0101	1	2.2618	NA	NA
k121_461637	1332	No terminal repeats	3	11	0.8872	0.0102	1	2.6098	NA	NA
k121_205249	1201	No terminal repeats	3	11	0.8844	0.0103	2	2.3083	T_virB9;T_virB8	NA
k121_73499	1563	No terminal repeats	2	11	0.8826	0.0105	2	1.9813	T_virB8;T_virB9	NA
k121_768576	2189	No terminal repeats	4	11	0.8826	0.0106	2	2.2801	T_virB3;T_virB2	NA
k121_1510359	1364	No terminal repeats	2	11	0.8811	0.0108	1	2.1107	G_tfc13;G_tfc14	NA
k121_2225308	1045	No terminal repeats	2	11	0.8809	0.0110	2	1.9957	T_virB9;T_virB8	NA
k121_828122	4647	No terminal repeats	6	11	0.8806	0.0111	2	2.7867	B_traN;t4cp1	NA
k121_596275	1706	No terminal repeats	2	11	0.8790	0.0113	2	2.1659	T_virB8;T_virB6	NA
k121_1407727	3146	No terminal repeats	6	11	0.8778	0.0114	1	2.1094	NA	NA
k121_1970831	2065	No terminal repeats	3	11	0.8776	0.0116	1	2.2753	NA	NA
k121_341315	2527	No terminal repeats	6	11	0.8734	0.0117	1	1.9808	T_virB10	NA
k121_1898109	1130	No terminal repeats	2	11	0.8719	0.0119	2	2.1047	t4cp1;G_tfc5	NA
k121_1640506	1660	No terminal repeats	4	11	0.8653	0.0121	1	2.2593	NA	NA
k121_602116	2892	No terminal repeats	4	11	0.8609	0.0122	1	1.5023	NA	NA
k121_2351433	1040	No terminal repeats	2	11	0.8579	0.0124	1	1.9808	T_virB10	NA
k121_2251632	1006	No terminal repeats	2	11	0.8487	0.0126	2	2.1791	virb4;T_virB5	NA
k121_240582	1161	No terminal repeats	2	11	0.8442	0.0128	1	1.5596	NA	NA
k121_2296431	1619	No terminal repeats	2	11	0.8437	0.0130	1	1.5023	NA	NA
k121_400203	1113	No terminal repeats	3	11	0.8419	0.0132	1	2.1806	NA	NA
k121_1365467	4333	No terminal repeats	9	11	0.8412	0.0134	1	3.2213	NA	NA
k121_835836	1469	No terminal repeats	3	11	0.8410	0.0136	1	1.9198	NA	NA
k121_2301462	1066	No terminal repeats	2	11	0.8344	0.0138	1	1.6000	NA	NA
k121_619619	3708	No terminal repeats	6	11	0.8329	0.0140	2	1.6313	T_virB3;T_virB2;T_virB11	NA
k121_1428312	2584	No terminal repeats	4	11	0.8282	0.0142	2	1.9957	T_virB9;T_virB8	NA
k121_1779042	1252	No terminal repeats	2	11	0.8275	0.0144	1	1.7133	NA	NA
k121_374750	1237	No terminal repeats	4	11	0.8250	0.0147	1	2.2753	NA	NA
k121_1335393	1650	No terminal repeats	2	11	0.8218	0.0149	1	1.5023	NA	NA
k121_618822	2054	No terminal repeats	4	11	0.8209	0.0151	1	1.7628	T_virB9	NA
k121_438780	1116	No terminal repeats	2	11	0.8175	0.0153	2	2.3083	T_virB8;T_virB9	NA
k121_597960	1122	No terminal repeats	3	11	0.8154	0.0156	1	1.5465	T_virB5	NA
k121_2424424	1288	No terminal repeats	2	11	0.8012	0.0158	1	2.1867	G_tfc14;G_tfc15	NA
